"","id","PC","DE","QD","LE","TY","SP","FF","JF","CN"
"3385",1,8534,"Bulevardul Constructorilor","+",0.04038,"TR",12,22,2.76679,0.71
"3386",1,8533,"Strada Vintilă Mihăilescu","+",0.08121,"TR",21,30.9,1.94174,0.71
"3387",1,8532,"Strada Suhaia","+",0.13946,"TR",21.42,32.4,2.1422,0.71
"3388",1,8531,"Aleea Constantin Brătescu","+",0.19364,"TR",37.66,33.1,0,0.82
"3389",1,8530,"Calea Giuleşti","+",0.12711,"TR",20.88,26.5,0.86104,0.8
"3390",1,8528,"Şoseaua Virtuţii","+",0.01888,"TR",12.03,23,3.0147,0.89
"3391",1,8527,"Calea Crângaşi","+",0.11737,"TR",21.88,28.4,1.07837,0.82
"3392",1,8526,"Strada Pădureni","+",0.04654,"TR",25.08,36.2,1.95107,0.84
"3393",1,8525,"Strada George Vâlsan","+",0.38134,"TR",26.2,40,2.34685,0.86
"3394",1,8524,"Strada Ruşeţu","+",0.74429,"TR",37.11,38.3,0.2692,0.93
"3395",1,8523,"Calea Giuleşti","+",0.1214,"TR",5.15,27.4,9.04635,0.9
"3396",1,8523,"Calea Giuleşti","-",0.09076,"TR",25.71,34,1.35418,0.93
"3397",1,8524,"Strada Ruşeţu","-",0.04748,"TR",46.18,40,0,0.92
"3398",1,8525,"Strada George Vâlsan","-",0.75314,"TR",34.47,38.2,0.8494,0.94
"3399",1,8526,"Strada Pădureni","-",0.38134,"TR",36.3,38.7,0.53826,0.9
"3400",1,8527,"Calea Crângaşi","-",0.04654,"TR",16.61,29.6,2.93332,0.97
"3401",1,8528,"Şoseaua Virtuţii","-",0.13626,"TR",10.97,25.3,3.89444,0.97
"3402",1,8551,"Bulevardul Timişoara","+",0.04375,"TR",38.84,28.6,0,0.98
"3403",1,8550,"Strada Vulpeni","+",0.73989,"TR",45.64,40,0,0.99
"3404",1,8549,"Strada Preciziei","+",0.26788,"TR",20.67,32.5,3.16598,0.99
"3405",1,8548,"Bulevardul Iuliu Maniu","+",0.24578,"TR",5.76,25.9,8.83618,0.98
"3406",1,8536,"Bulevardul Iuliu Maniu","-",0.03069,"TR",5.53,24.4,3.14159,0.91
"3407",1,8537,"Intrarea Ion Manolescu","-",0.10939,"TR",15.33,30.1,3.39928,0.95
"3408",1,8538,"Strada Odgonului","-",0.14416,"TR",27.95,40,1.9681,0.93
"3409",1,8539,"Intrarea Crainicului","-",0.12455,"TR",23.34,31,2.14893,0.93
"3410",1,8540,"Strada Murguţa","-",0.11268,"TR",36.22,40,0.82225,0.94
"3411",1,8541,"Strada Stufului","-",0.12591,"TR",26.79,34,1.07778,0.97
"3412",1,8542,"Strada Furtunei","-",0.24062,"TR",27.96,40,1.96475,0.98
"3413",1,8543,"Strada Nicodim","-",0.03477,"TR",24.35,40,2.75089,0.98
"3414",1,8544,"Bulevardul Timişoara","-",0.15779,"TR",11.28,30.6,3.14159,0.97
"3415",1,8544,"Bulevardul Timişoara","+",0.04305,"TR",22.15,27.6,0.77057,0.86
"3416",1,8543,"Strada Nicodim","+",0.11474,"TR",23.7,37,2.42166,0.86
"3417",1,8542,"Strada Furtunei","+",0.03477,"TR",24.44,40,2.73064,0.95
"3418",1,8541,"Strada Stufului","+",0.24062,"TR",21.69,40,3.32853,0.92
"3419",1,8540,"Strada Murguţa","+",0.12591,"TR",17.98,31.9,2.97676,0.94
"3420",1,8539,"Intrarea Crainicului","+",0.11268,"TR",9.49,38.5,8.21585,0.96
"3421",1,8538,"Strada Odgonului","+",0.12455,"TR",5.41,28.9,9.05155,0.95
"3422",1,8537,"Intrarea Ion Manolescu","+",0.14416,"TR",4.68,39.2,9.46439,0.98
"3423",1,8536,"Bulevardul Iuliu Maniu","+",0.13875,"TR",7.84,24.9,5.14159,0.93
"3424",1,8548,"Bulevardul Iuliu Maniu","-",0.08274,"TR",25.63,36.2,1.81816,0.76
"3425",1,8549,"Strada Preciziei","-",0.20702,"TR",28.33,33.8,1.4062,0.97
"3426",1,8550,"Strada Vulpeni","-",0.2289,"TR",24.83,29.2,0.40896,0.91
"3427",1,8551,"Bulevardul Timişoara","-",0.79368,"TR",35.38,39.3,0.86824,0.9
"3428",1,8553,"Bulevardul Iuliu Maniu","-",0.2009,"TR",40,40,0,0.83
"3429",1,8554,"Strada Lujerului","-",0.16711,"TR",40,40,0,0.82
"3430",1,8555,"Bulevardul Timişoara","-",0.59565,"TR",35.8,37.9,0.48188,0.84
"3431",1,8555,"Bulevardul Timişoara","+",0.07136,"TR",46.65,35.5,0,0.81
"3432",1,8554,"Strada Lujerului","+",0.51517,"TR",36.7,35.7,0,0.83
"3433",1,8553,"Bulevardul Iuliu Maniu","+",0.41149,"TR",40,38.7,0,0.77
"3434",1,8560,"Bulevardul Timişoara","+",0.03301,"TR",14,24,2.53623,0.71
"3435",1,8559,"Strada Liniei","+",0.29703,"TR",24.3,35.3,1.9705,0.71
"3436",1,8558,"Strada Reveriei","+",0.1417,"TR",16.05,32.9,3.66167,0.95
"3437",1,8557,"Pasajul Lujerului","+",0.14593,"TR",12.77,28.5,3.88274,0.99
"3438",1,8557,"Pasajul Lujerului","-",0.05471,"TR",29.21,32,0,0.99
"3439",1,8558,"Strada Reveriei","-",0.10818,"TR",28.53,39,1.66624,0.99
"3440",1,8559,"Strada Liniei","-",0.1417,"TR",30.03,38.3,1.1959,0.99
"3441",1,8560,"Bulevardul Timişoara","-",0.35027,"TR",20.95,35.8,3.60587,0.95
"3442",1,8570,"Bulevardul Iuliu Maniu","+",0.05393,"TR",18.61,26.6,1.63235,0.97
"3443",1,8569,"Strada Bogdan Şerban Stan","+",0.07837,"TR",20.79,36.2,2.98028,0.96
"3444",1,8568,"Strada Porumbelului","+",0.1785,"TR",36.67,39.9,0.70339,0.92
"3445",1,8567,"Strada Sfeclei","+",0.16421,"TR",28.92,30.5,0.45,0.95
"3446",1,8566,"Strada Ghirlandei","+",0.21446,"TR",23.67,40,2.89699,0.97
"3447",1,8565,"Aleea Aleşd","+",0.198,"TR",24.91,40,2.62808,0.91
"3448",1,8564,"Strada Aragonitului","+",0.09431,"TR",19.97,40,3.70189,0.96
"3449",1,8563,"Intrarea Mărgelelor","+",0.0697,"TR",27.08,40,2.1567,0.95
"3450",1,8562,"Bulevardul Uverturii","+",0.21113,"TR",21.2,36.8,2.9763,0.92
"3451",1,8562,"Bulevardul Uverturii","-",0.03463,"TR",17.12,27,2.21663,0.71
"3452",1,8563,"Intrarea Mărgelelor","-",0.17649,"TR",28.92,40,1.75572,0.71
"3453",1,8564,"Strada Aragonitului","-",0.07445,"TR",27.04,40,2.16554,0.71
"3454",1,8565,"Aleea Aleşd","-",0.08982,"TR",26.99,40,2.1758,0.71
"3455",1,8566,"Strada Ghirlandei","-",0.19989,"TR",36.66,40,0.72512,0.71
"3456",1,8567,"Strada Sfeclei","-",0.20847,"TR",14.89,38.6,5.70218,0.77
"3457",1,8568,"Strada Porumbelului","-",0.16788,"TR",27.95,30.8,0.80546,0.8
"3458",1,8569,"Strada Bogdan Şerban Stan","-",0.18068,"TR",48.6,39.4,0,0.83
"3459",1,8570,"Bulevardul Iuliu Maniu","-",0.13161,"TR",8.82,23.7,3.14159,0.85
"3460",1,8616,"Strada Regimentului","+",0.11343,"TR",25.35,28,0,0.93
"3461",1,8615,"Strada Gheorghe Stefan","+",0.37773,"TR",50,40,0,0.89
"3462",1,8614,"Strada Iezeru","+",0.20402,"TR",50,40,0,0.85
"3463",1,8613,"Bulevardul Oaspeţilor","+",0.11754,"TR",36.91,20,0,0.78
"3464",1,8612,"Strada Câmpiniţa","+",0.11118,"TR",50,40,0,0.78
"3465",1,8611,"Strada Meteorologiei","+",1.03732,"TR",28.69,27.1,0,0.77
"3466",1,8610,"Şoseaua Bucureşti-Ploieşti","+",0.68212,"TR",6.99,29.3,8.11565,0.86
"3467",1,8610,"Şoseaua Bucureşti-Ploieşti","-",0.07595,"TR",16.5,23.4,1.44972,0.89
"3468",1,8611,"Strada Meteorologiei","-",0.64198,"TR",35,25.5,0,0.8
"3469",1,8612,"Strada Câmpiniţa","-",1.02459,"TR",33.7,32.6,0,0.8
"3470",1,8613,"Bulevardul Oaspeţilor","-",0.11118,"TR",50,40,0,0.98
"3471",1,8614,"Strada Iezeru","-",0.11754,"TR",17,20,0,0.71
"3472",1,8615,"Strada Gheorghe Stefan","-",0.20402,"TR",50,40,0,0.93
"3473",1,8616,"Strada Regimentului","-",0.49117,"TR",48.57,39.3,0,0.94
"3474",1,8622,"Şoseaua Gheorghe Ionescu Siseşti","+",0.05173,"TR",19.94,26,1.0241,0.73
"3475",1,8621,"Strada Automatizării","+",0.17722,"TR",31.23,37.5,1.45485,0.73
"3476",1,8620,"Strada Atlasului","+",0.21703,"TR",28.35,32.9,1.20374,0.73
"3477",1,8619,"Strada Pădurii","+",0.17612,"TR",25.76,30,1.22934,0.73
"3478",1,8618,"Strada Jandarmeriei","+",0.11194,"TR",30,27.9,0,0.73
"3479",1,8624,"Strada Jandarmeriei","-",0.03053,"TR",50,40,0,0.98
"3480",1,8625,"Strada Atlasului","-",0.20663,"TR",38.8,35,0,0.84
"3481",1,8626,"Strada Automatizării","-",0.21346,"TR",50,40,0,0.77
"3482",1,8627,"Şoseaua Gheorghe Ionescu Siseşti","-",0.22906,"TR",23.17,30.3,1.18406,0.77
"3483",1,8650,"Bulevardul Iuliu Maniu","+",0.05805,"TR",50,40,0,0.95
"3484",1,8649,"Splaiul Independenţei","+",0.9128,"TR",16.86,38.9,8.14159,0.95
"3485",1,8629,"Strada Industriilor","-",0.02571,"TR",21.83,29,1.25035,0.82
"3486",1,8630,"Strada Oxigenului","-",0.51138,"TR",37.56,40,0.53053,0.82
"3487",1,8631,"Drumul Balta Doamnei","-",1.3525,"TR",26.05,39.8,3.0049,0.88
"3488",1,8631,"Drumul Balta Doamnei","+",0.19969,"TR",37.49,47.4,1.81829,0.95
"3489",1,8630,"Strada Oxigenului","+",1.3525,"TR",31.14,39.4,1.16062,0.98
"3490",1,8629,"Strada Industriilor","+",0.53709,"TR",24.86,39.5,3.22232,0.99
"3491",1,8654,"Bulevardul Dinicu Golescu","+",0.0225,"TR",19.96,26,5.43656,0.87
"3492",1,8653,"Strada Gării De Nord","+",0.10647,"TR",12.18,31.4,5.25395,0.87
"3493",1,8652,"Calea Griviţei","+",0.17205,"TR",6.91,24.9,8.50093,0.92
"3494",1,8649,"Splaiul Independenţei","-",0.05564,"TR",23.01,40,3.04076,0.78
"3495",1,8650,"Bulevardul Iuliu Maniu","-",0.92579,"TR",10.35,36.9,8.48433,0.94
"3496",1,8659,"Splaiul Independenţei","+",0.09128,"TR",35.13,34,0,0.8
"3497",1,8658,"Strada Retezatului","+",0.23462,"TR",30,30,0,0.8
"3498",1,8657,"Şoseaua Ciurel","+",0.31065,"TR",12.59,33,5.49967,0.82
"3499",1,8656,"Şoseaua Virtuţii","+",0.06833,"TR",11.1,15.7,0.88668,0.9
"3500",1,8652,"Calea Griviţei","-",0.0641,"TR",19.68,26,1.10917,0.81
"3501",1,8653,"Strada Gării De Nord","-",0.12711,"TR",10.78,27.9,3.14159,0.83
"3502",1,8654,"Bulevardul Dinicu Golescu","-",0.10391,"TR",15.15,26.2,2.67183,0.86
"3503",1,8656,"Şoseaua Virtuţii","-",0.01888,"TR",26.74,22,0,0.86
"3504",1,8657,"Şoseaua Ciurel","-",0.04945,"TR",11,21,2.89855,0.71
"3505",1,8665,"Strada G-Ral Petre Popovăţ","+",0.01619,"TR",17,29,2.69865,0.71
"3506",1,8664,"Strada Munţii Gurghiului","+",0.01488,"TR",18,27,1.93236,0.71
"3507",1,8663,"Strada Pietrele Doamnei","+",0.11981,"TR",24,30,1.73913,0.71
"3508",1,8662,"Strada Piatra Craiului","+",0.09773,"TR",20,36,3.14009,0.71
"3509",1,8661,"Şoseaua Virtuţii","+",0.08039,"TR",16.32,31.7,3.39709,0.71
"3510",1,8661,"Şoseaua Virtuţii","-",0.02562,"TR",46.37,32,0,0.93
"3511",1,8662,"Strada Piatra Craiului","-",0.05476,"TR",41.12,33,0,0.94
"3512",1,8663,"Strada Pietrele Doamnei","-",0.09773,"TR",40.85,36,0,0.94
"3513",1,8664,"Strada Munţii Gurghiului","-",0.11981,"TR",30,30,0,0.94
"3514",1,8665,"Strada G-Ral Petre Popovăţ","-",0.03107,"TR",18.18,24.1,1.0534,0.94
"3515",1,8677,"Strada G-Ral Ioan Culcer","+",0.06312,"TR",18.47,20,0,0.97
"3516",1,8676,"Aleea Haiducului","+",0.45996,"TR",38.57,37.9,0,0.97
"3517",1,8670,"Valea Cascadelor","+",0.03299,"TR",15.23,24.4,2.19894,0.97
"3518",1,8669,"Intrarea Vijeliei","+",0.73374,"TR",37.02,40,0.64807,0.99
"3519",1,8668,"Bulevardul Iuliu Maniu","+",2.29077,"TR",34.03,37.6,0.82511,0.98
"3520",1,8676,"Aleea Haiducului","-",0.00981,"TR",41.89,40,0,0.96
"3521",1,8677,"Strada G-Ral Ioan Culcer","-",0.51327,"TR",41.64,37.8,0,0.97
"3522",1,8668,"Bulevardul Iuliu Maniu","-",0.06132,"TR",31.62,28,0,0.79
"3523",1,8669,"Intrarea Vijeliei","-",2.22945,"TR",14.81,37.7,7.27104,0.94
"3524",1,8670,"Valea Cascadelor","-",0.76072,"TR",29.56,38.5,2.01901,0.99
"3525",1,8684,"Strada Scriitor Mihail Sebastian","+",0.06948,"TR",18.54,39,3.89208,0.97
"3526",1,8683,"Strada Baltagului","+",0.09419,"TR",12.54,37.4,6.76551,0.98
"3527",1,8682,"Drumul Sării","+",0.15181,"TR",9.24,28.3,3.14159,0.98
"3528",1,8679,"Strada G-Ral Ioan Culcer","+",0.13651,"TR",30.11,34,0.22638,0.96
"3529",1,8679,"Strada G-Ral Ioan Culcer","-",0.04536,"TR",37.87,40,0.46324,0.96
"3530",1,8680,"Strada Octav Băncilă","-",0.09114,"TR",30.22,40,1.47296,0.97
"3531",1,8681,"Strada Lt. Av. Gheorghe Caranda","-",0.0435,"TR",30.18,40,1.48309,0.93
"3532",1,8682,"Drumul Sării","-",0.1155,"TR",18.32,34,3.24325,0.93
"3533",1,8683,"Strada Baltagului","-",0.20297,"TR",24.67,28,1.0348,0.86
"3534",1,8684,"Strada Scriitor Mihail Sebastian","-",0.16368,"TR",22.91,32.4,1.7425,0.79
"3535",1,8692,"Şoseaua Berceni","+",0.04093,"TR",16.6,24.8,1.82451,0.95
"3536",1,8691,"Strada Brumărescu Dumitru","+",0.76849,"TR",36.84,39.8,0.64681,0.97
"3537",1,8690,"Strada Dealul Bradului","+",0.61101,"TR",25.59,39.1,2.33845,0.89
"3538",1,8689,"Drumul Jilavei","+",0.22809,"TR",8.78,39.6,8.84156,0.86
"3539",1,8688,"Drumul Binelui","+",0.47507,"TR",5.38,42.4,9.41877,0.94
"3540",1,8687,"Drumul Gilăului","+",0.40476,"TR",30.22,43.9,2.11469,0.98
"3541",1,8686,"Strada Turnu Măgurele","+",0.31412,"TR",15.63,32.3,3.14159,0.96
"3542",1,8686,"Strada Turnu Măgurele","-",0.04181,"TR",26.95,30.5,0.156,0.94
"3543",1,8687,"Drumul Gilăului","-",0.2723,"TR",27.75,39.6,1.94311,0.97
"3544",1,8688,"Drumul Binelui","-",0.40476,"TR",26.53,44.3,3.48867,0.98
"3545",1,8689,"Drumul Jilavei","-",0.47507,"TR",31.13,39.5,1.18127,0.99
"3546",1,8690,"Strada Dealul Bradului","-",0.31236,"TR",37.3,36,0,0.99
"3547",1,8691,"Strada Brumărescu Dumitru","-",0.57918,"TR",24.98,40,2.6137,0.99
"3548",1,8692,"Şoseaua Berceni","-",0.80943,"TR",17.92,38.4,8.14159,0.99
"3549",1,8701,"Şoseaua Berceni","+",0.11367,"TR",31.96,32,0,0.85
"3550",1,8700,"Strada Triumfului","+",0.11672,"TR",28.91,25,0,0.91
"3551",1,8699,"Strada Plaiul Foii","+",0.16816,"TR",30,28.1,0,0.71
"3552",1,8698,"Strada Aluviunii","+",0.18346,"TR",29.66,27.8,0,0.78
"3553",1,8697,"Strada Serg. Nicolae Florescu","+",0.09551,"TR",28,37,1.4101,0.71
"3554",1,8696,"Strada Meridianului","+",0.13258,"TR",23.6,27.7,0.34522,0.71
"3555",1,8695,"Strada Sfânta Agnes","+",0.16539,"TR",22.98,38.5,2.82854,0.71
"3556",1,8694,"Şoseaua Olteniţei","+",0.43466,"TR",20.37,31.8,2.30493,0.71
"3557",1,8694,"Şoseaua Olteniţei","-",0.07841,"TR",20.75,25,0.43324,0.97
"3558",1,8695,"Strada Sfânta Agnes","-",0.35625,"TR",25.15,34.2,1.5391,0.97
"3559",1,8696,"Strada Meridianului","-",0.16539,"TR",26.24,36.8,1.78755,0.71
"3560",1,8697,"Strada Serg. Nicolae Florescu","-",0.13258,"TR",22.9,27.7,0.56425,0.71
"3561",1,8698,"Strada Aluviunii","-",0.09551,"TR",28,36,1.20772,0.71
"3562",1,8699,"Strada Plaiul Foii","-",0.18346,"TR",30.92,20.7,0,0.71
"3563",1,8700,"Strada Triumfului","-",0.16816,"TR",23.95,20,0,0.78
"3564",1,8701,"Şoseaua Berceni","-",0.23039,"TR",23.11,27.6,0.46908,0.71
"3565",1,8730,"Strada Humuleşti","+",0.02926,"TR",23.51,24,0,0.91
"3566",1,8729,"Aleea Bacău","+",0.19012,"TR",35.61,35,0,0.91
"3567",1,8728,"Şoseaua Sălaj","+",0.11341,"TR",22.04,28.3,1.00103,0.91
"3568",1,8726,"Strada Mândreşti","+",0.1266,"TR",19,28.5,2.89855,0.7
"3569",1,8725,"Strada Gemănata","+",0.17115,"TR",23,34,2.81329,0.7
"3570",1,8724,"Strada Poeniţa","+",0.09396,"TR",16,28.5,3.81388,0.7
"3571",1,8723,"Strada Pitpalacului","+",0.12553,"TR",21.3,24.7,0.14045,0.71
"3572",1,8722,"Strada Bacău","+",0.07381,"TR",40.25,27.7,0,0.86
"3573",1,8721,"Strada Lacul Orza","+",0.07958,"TR",36.7,34.9,0,0.92
"3574",1,8720,"Strada Soreni","+",0.10802,"TR",36.72,40,0.71383,0.92
"3575",1,8719,"Strada Trompetului","+",0.11679,"TR",35.2,33.1,0,0.92
"3576",1,8718,"Strada Chimirului","+",0.13892,"TR",36.71,33.6,0,0.91
"3577",1,8717,"Strada Colinei","+",0.09556,"TR",26.32,37.3,1.86077,0.71
"3578",1,8716,"Şoseaua Sălaj","+",0.09461,"TR",27.46,39.4,1.97382,0.76
"3579",1,8728,"Şoseaua Sălaj","-",0.03975,"TR",15.24,23,5.43656,0.88
"3580",1,8729,"Aleea Bacău","-",0.05363,"TR",16.99,38,4.3123,0.88
"3581",1,8730,"Strada Humuleşti","-",0.21264,"TR",30,30,0,0.88
"3582",1,8716,"Şoseaua Sălaj","-",0.01733,"TR",27.61,40,2.04143,0.99
"3583",1,8717,"Strada Colinei","-",0.07727,"TR",27.47,40,2.07079,0.94
"3584",1,8718,"Strada Chimirului","-",0.09556,"TR",31.49,39.3,1.06399,0.97
"3585",1,8719,"Strada Trompetului","-",0.13892,"TR",38.08,35,0,0.96
"3586",1,8720,"Strada Soreni","-",0.11679,"TR",35.2,33.1,0,0.98
"3587",1,8721,"Strada Lacul Orza","-",0.10802,"TR",44.56,40,0,0.98
"3588",1,8722,"Strada Bacău","-",0.07958,"TR",27.54,35.3,1.1724,0.98
"3589",1,8723,"Strada Pitpalacului","-",0.07381,"TR",24.44,32.6,1.37656,0.98
"3590",1,8724,"Strada Poeniţa","-",0.12553,"TR",22.22,31.3,2.5233,0.97
"3591",1,8725,"Strada Gemănata","-",0.09396,"TR",26.72,31.5,0.49095,0.95
"3592",1,8726,"Strada Mândreşti","-",0.29776,"TR",29.06,35.1,0.75368,0.85
"3593",1,8735,"Strada Humuleşti","+",0.02666,"TR",21.61,20,0,0.88
"3594",1,8734,"Şoseaua Sălaj","+",0.07386,"TR",11.95,16.8,0.95926,0.85
"3595",1,8733,"Strada Epigonilor","+",0.16414,"TR",25.48,31.1,0.73315,0.96
"3596",1,8732,"Strada Munţii Carpaţi","+",0.13627,"TR",21.3,27.2,1.88502,0.96
"3597",1,8732,"Strada Munţii Carpaţi","-",0.06589,"TR",23.26,24.8,0.53879,0.71
"3598",1,8733,"Strada Epigonilor","-",0.07038,"TR",26,30,1.15942,0.71
"3599",1,8734,"Şoseaua Sălaj","-",0.17055,"TR",13.82,29.7,3.77228,0.71
"3600",1,8735,"Strada Humuleşti","-",0.09412,"TR",12.62,20.7,2.13453,0.77
"3601",1,8747,"Calea Călăraşi","+",0.10035,"TR",20.96,35.8,2.87505,0.84
"3602",1,8746,"Strada Delea Nouă","+",0.08484,"TR",11.83,27,3.92095,0.88
"3603",1,8745,"Strada Dem Teodorescu","+",0.11957,"TR",19.68,33.8,2.86076,0.88
"3604",1,8744,"Strada Popa Nan","+",0.19391,"TR",40.55,39.4,0,0.8
"3605",1,8743,"Strada Labirint","+",0.18421,"TR",30.82,37.4,1.53035,0.79
"3606",1,8737,"Bulevardul Corneliu Coposu","+",0.20161,"TR",18.59,21.5,0,0.8
"3607",1,8755,"Calea Corneliu Coposu","+",0.07428,"TR",13.64,25,2.90883,0.83
"3608",1,8754,"Strada Constantin F. Robescu","+",0.09923,"TR",26.87,33.2,0.87255,0.88
"3609",1,8753,"Strada Teodor Ştefănescu","+",0.08541,"TR",21.63,25,1.17146,0.88
"3610",1,8752,"Calea Moşilor","+",0.09876,"TR",10.05,26.5,7.57291,0.88
"3611",1,8751,"Strada Colţei","+",0.10575,"TR",7.65,28.7,8.56784,0.82
"3612",1,8750,"Strada Trei Scaune","+",0.09988,"TR",16.07,28.6,2.89608,0.85
"3613",1,8749,"Bulevardul Carol I.","+",0.0614,"TR",14.42,23,2.11102,0.8
"3614",1,8749,"Bulevardul Carol I.","-",0.02257,"TR",12.11,27,3.82779,0.86
"3615",1,8750,"Strada Trei Scaune","-",0.03882,"TR",9.25,27,5.91679,0.79
"3616",1,8751,"Strada Colţei","-",0.09988,"TR",12.47,32.1,5.2917,0.89
"3617",1,8752,"Calea Moşilor","-",0.10575,"TR",22.25,28,0.85545,0.88
"3618",1,8753,"Strada Teodor Ştefănescu","-",0.09876,"TR",24.43,32.7,2.19835,0.89
"3619",1,8754,"Strada Constantin F. Robescu","-",0.08541,"TR",16.6,29.4,2.89992,0.89
"3620",1,8755,"Calea Corneliu Coposu","-",0.17351,"TR",22.2,24.1,0,0.83
"3621",1,8762,"Calea Călăraşi","+",0.04456,"TR",18.19,25,5.43656,0.94
"3622",1,8761,"Strada Paleologu","+",0.08977,"TR",9.98,30.6,6.57008,0.9
"3623",1,8737,"Bulevardul Corneliu Coposu","-",0.03978,"TR",25.19,23,0,0.93
"3624",1,8738,"Bulevardul Mircea Vodă","-",0.16183,"TR",25.26,24.9,0,0.95
"3625",1,8739,"Strada Demarat Zossima","-",0.08238,"TR",20.36,30.2,1.97054,0.86
"3626",1,8740,"Strada Romulus","-",0.17382,"TR",9.01,27.7,8.21215,0.9
"3627",1,8741,"Strada Parfumului","-",0.18225,"TR",28.34,28.8,0,0.93
"3628",1,8742,"Strada Traian","-",0.23917,"TR",12.09,34,6.13743,0.88
"3629",1,8743,"Strada Labirint","-",0.2656,"TR",29.62,35.8,0.77122,0.85
"3630",1,8744,"Strada Popa Nan","-",0.18421,"TR",35.83,37.9,0.47482,0.86
"3631",1,8745,"Strada Dem Teodorescu","-",0.19391,"TR",17.51,39.7,4.51924,0.97
"3632",1,8746,"Strada Delea Nouă","-",0.11957,"TR",8.6,30.4,7.52042,0.93
"3633",1,8747,"Calea Călăraşi","-",0.18519,"TR",21.59,35.1,2.60363,0.88
"3634",1,8757,"Calea Moşilor","-",0.03546,"TR",22.33,28,0.82939,0.89
"3635",1,8758,"Strada Dimitrie Racoviţă","-",0.08583,"TR",20.68,30.4,1.92286,0.86
"3636",1,8759,"Strada Ştefan Luchian","-",0.11193,"TR",20.86,31.3,2.06698,0.77
"3637",1,8760,"Strada Romulus","-",0.11414,"TR",19.48,31.5,2.4893,0.88
"3638",1,8761,"Strada Paleologu","-",0.12772,"TR",13.51,30,3.91059,0.86
"3639",1,8762,"Calea Călăraşi","-",0.13433,"TR",8.02,27.9,3.14159,0.92
"3640",1,8769,"Bulevardul Carol I.","+",0.04098,"TR",26.73,34,1.09263,0.88
"3641",1,8768,"Intrarea Italiană","+",0.03765,"TR",29.99,39,1.34077,0.88
"3642",1,8767,"Strada Italiană","+",0.0787,"TR",21.39,40,3.39316,0.9
"3643",1,8766,"Strada Speranţei","+",0.10189,"TR",26.44,40,2.29617,0.91
"3644",1,8765,"Strada Batiştei","+",0.10536,"TR",19.22,32.6,3.5686,0.88
"3645",1,8764,"Strada Thomas Masaryk","+",0.06767,"TR",15.35,29.7,3.32373,0.92
"3646",1,8764,"Strada Thomas Masaryk","-",0.02553,"TR",21.65,33,2.20031,0.84
"3647",1,8765,"Strada Batiştei","-",0.04214,"TR",17.12,32,3.22757,0.84
"3648",1,8766,"Strada Speranţei","-",0.10536,"TR",14.16,27,3.17028,0.98
"3649",1,8767,"Strada Italiană","-",0.10189,"TR",19.52,40,3.80075,0.97
"3650",1,8768,"Intrarea Italiană","-",0.0787,"TR",11.71,39.1,7.6404,0.87
"3651",1,8769,"Bulevardul Carol I.","-",0.07864,"TR",7.32,29.7,3.14159,0.91
"3652",1,8781,"Strada Schitul Dărvari","+",0.04541,"TR",17.59,22,0.55539,0.98
"3653",1,8771,"Calea Victoriei","-",0.02086,"TR",9.93,28,8.15484,0.89
"3654",1,8772,"Strada Nicolae Golescu","-",0.13482,"TR",8.96,32.6,8.51819,0.94
"3655",1,8773,"Bulevardul G-Ral Gheorghe Magheru","-",0.11218,"TR",6.27,21.8,7.14159,0.94
"3656",1,8774,"Strada Vasile Conta","-",0.12642,"TR",17.33,30.8,2.95584,0.87
"3657",1,8775,"Strada Dionisie Lupu","-",0.07958,"TR",22.85,31.6,1.58328,0.88
"3658",1,8776,"Strada Gen. David Praporgescu","-",0.10276,"TR",16.95,33.8,3.56191,0.9
"3659",1,8777,"Strada Jean Louis Calderon","-",0.07632,"TR",14.12,26,2.96935,0.84
"3660",1,8778,"Strada Ion Luca Caragiale","-",0.11333,"TR",27.61,35,1.09096,0.96
"3661",1,8780,"Strada Ion Luca Caragiale","-",0.04646,"TR",38.67,35,0,0.97
"3662",1,8781,"Strada Schitul Dărvari","-",0.0817,"TR",38.98,37,0,0.97
"3663",1,8782,"Strada Vasile Lascăr","-",0.22118,"TR",20.25,31.3,2.23603,0.97
"3664",1,8783,"Strada Logofătul Luca Stroici","-",0.11046,"TR",27.63,35.7,1.23418,0.94
"3665",1,8784,"Strada Toamnei","-",0.09156,"TR",16.81,24.4,2.70645,0.97
"3666",1,8789,"Calea Moşilor","+",0.01492,"TR",36,40,0.86956,0.7
"3667",1,8786,"Strada Toamnei","-",0.0319,"TR",16.85,29,8.15484,0.96
"3668",1,8787,"Strada Silvestru","-",0.09805,"TR",7.34,31,8.16127,0.95
"3669",1,8788,"Strada Spătarului","-",0.09453,"TR",17.82,33.7,4.24675,0.71
"3670",1,8789,"Calea Moşilor","-",0.16136,"TR",16.79,23.6,2.50926,0.87
"3671",1,8791,"Bulevardul Carol I","-",0.04805,"TR",6.85,29,8.75222,0.89
"3672",1,8792,"Calea Moşilor","-",0.0487,"TR",3.23,25.6,7.14159,0.89
"3673",1,8794,"Strada Mântuleasa","+",0.10179,"TR",5.58,28,8.97736,0.88
"3674",1,8793,"Strada Negustori","+",0.0494,"TR",3.38,29,9.48187,0.92
"3675",1,8792,"Calea Moşilor","+",0.13604,"TR",3.48,19,9.07495,0.92
"3676",1,8791,"Bulevardul Carol I","+",0.09675,"TR",21.87,25.2,0.11548,0.88
